Gene;CommonName;Nit;Glu;Eth;Ana
YOR335W-A;YOR335W-A;570.2129935;298.2711721;319.789256;341.7597535
YOR336W;KRE5;36.32644902;27.09970141;30.68544345;28.6402027
YOR337W;TEA1;60.33424393;22.20359759;15.02727796;24.08002141
YOR338W;YOR338W;17.20327024;34.14781154;11.02838707;17.26917796
YOR339C;UBC11;8.193115539;7.743738215;5.6864653;8.772603987
YOR340C;RPA43;41.28341227;40.8864647;29.17597661;48.70569425
YOR341W;RPA190;96.31369123;75.56531515;68.267365;104.2310789
YOR342C;YOR342C;41.31717997;46.34896505;41.95870802;86.39749648
YOR343C;YOR343C;7.072518165;9.150939029;10.86797399;16.97092686
YOR343W-A;YOR343W-A;7.223723835;3.222790918;2.659192103;12.32382702
YOR343W-B;YOR343W-B;3.921318432;2.482016946;1.683010647;7.334854571
YOR344C;TYE7;285.7075118;113.7801266;58.55026784;116.2987953
YOR345C;YOR345C;24.11241732;12.98481571;15.28897692;23.36670302
YOR346W;REV1;43.97590344;20.34432341;20.61241581;31.71690064
YOR347C;PYK2;39.37301871;25.81172655;25.00700441;46.71979481
YOR348C;PUT4;1056.07197;156.3519316;323.2833103;11.51716418
YOR349W;CIN1;13.95326757;10.4598172;13.56451968;10.85780617
YOR350C;MNE1;45.66583029;27.75524049;21.67111152;22.61540407
YOR351C;MEK1;2.406292028;2.951398206;1.999876509;3.933055142
YOR352W;YOR352W;31.05253995;26.42055487;19.17800919;26.5417213
YOR353C;SOG2;26.52960987;17.92043775;16.08407398;23.9931977
YOR354C;MSC6;57.62117147;49.69745472;48.55861798;71.7327326
YOR355W;GDS1;114.0994615;137.1422685;103.6289752;138.2713399
YOR356W;CIR2;73.76496353;104.5286377;80.21467439;80.00746505
YOR357C;SNX3;62.32360691;44.93092441;32.73876498;54.56464897
YOR358W;HAP5;23.6256758;19.1487261;16.00984391;21.03551386
YOR359W;VTS1;25.72293557;14.56658534;8.654241458;24.64554171
YOR360C;PDE2;45.23573589;23.36996189;12.76866259;46.93942062
YOR361C;PRT1;102.2880038;80.10973352;64.79434946;107.7231185
YOR362C;PRE10;228.5032448;160.4170916;124.4745892;174.1596961
YOR363C;PIP2;44.50237684;35.27030918;35.18336327;29.77750257
YOR364W;YOR364W;6.432582107;7.758502186;5.011176515;9.695258711
YOR365C;YOR365C;4.844530254;5.299964727;3.066436381;5.45905236
YOR366W;YOR366W;4.356203882;4.998723987;3.904368981;5.026238532
YOR367W;SCP1;43.65084403;44.77428789;27.55347193;37.80208865
YOR368W;RAD17;24.85031779;16.55238194;14.35402744;19.76524514
YOR369C;RPS12;940.8501214;1016.120011;791.6688772;1266.470991
YOR370C;MRS6;87.3694634;64.20998636;57.74523427;77.34678195
YOR371C;GPB1;40.89597676;30.22106462;29.67418426;36.79731558
YOR372C;NDD1;68.75020659;34.04973883;27.24043285;48.79916291
YOR373W;NUD1;22.46538625;19.9119054;19.81370178;26.00564302
YOR374W;ALD4;208.3489098;3057.244218;2861.849924;665.4907512
YOR375C;GDH1;1831.928821;922.7823368;1047.87228;1217.355606
YOR376W;YOR376W;5.399533336;4.988621518;5.958513698;4.693437999
YOR376W-A;YOR376W-A;69.05897483;47.7132561;38.86535053;60.79469386
YOR377W;ATF1;45.86544419;29.56742196;31.97970914;46.26695401
YOR378W;YOR378W;17.15108925;12.06519246;11.610618;8.300922092
YOR379C;YOR379C;16.06348682;9.217295349;8.594709491;7.189426655
YOR380W;RDR1;17.83010684;11.65716533;8.511221268;10.44375016
YOR381W;FRE3;8.059307679;6.211073435;5.666269382;9.965955844
YOR381W-A;YOR381W-A;2.410073572;4.251584548;3.922962915;4.311732648
YOR382W;FIT2;9.12084343;26.11059557;22.77747089;381.4890591
YOR383C;FIT3;27.40620696;60.21356392;26.69680175;518.1138129
YOR384W;FRE5;37.0782457;21.89498133;18.03766849;37.8801325
YOR385W;YOR385W;59.07625086;27.97803378;15.65719437;34.35117077
YOR386W;PHR1;32.9978416;18.16367262;12.15409831;25.6990905
YOR387C;YOR387C;14.61589658;6.219272343;7.904420921;11.95397192
YOR388C;FDH1;0.659802174;19.80998783;2.094789227;0.495738835
YOR389W;YOR389W;15.3535896;12.77438978;8.857207534;7.875972586
YOR390W;YOR390W;5.315981587;3.460929275;2.955673998;5.062233055
YOR391C;HSP33;1.688109724;6.024542904;2.252952074;0.819757667
YOR392W;YOR392W;1.182241418;1.33033205;1.02473378;1.337440155
YOR393W;ERR1;0;0;0;0
YOR394C-A;YOR394C-A;0;0;0;0.138173568
YOR394W;PAU21;0;0;0;0
YOR396C-A;YOR396C-A;0;0;0;0
YOR396W;YRF1-8;0;0;0.003258962;0
YPL001W;HAT1;30.62738425;29.81031259;25.62339261;25.61604623
YPL002C;SNF8;34.57229853;30.69719009;29.28843767;25.40573513
YPL003W;ULA1;17.75539144;21.81130413;18.45400354;17.30209281
YPL004C;LSP1;629.2378296;559.0339809;409.8918491;197.4096239
YPL005W;AEP3;18.9961772;14.46503132;15.03298949;17.44932404
YPL006W;NCR1;66.92286962;64.75966337;65.51088621;60.25667822
YPL007C;TFC8;31.01090178;16.77072981;15.9708708;21.46420778
YPL008W;CHL1;19.63055136;14.753888;13.15701036;17.25423415
YPL009C;TAE2;48.58040862;27.05315203;23.21391519;32.1709449
YPL010W;RET3;144.4896104;120.3574342;96.04327374;130.0246194
YPL011C;TAF3;41.65931012;29.03595833;25.35375736;36.24725107
YPL012W;RRP12;49.15631353;48.20500533;35.56564077;59.54959364
YPL013C;MRPS16;123.7534657;87.20720207;82.06904622;137.363544
YPL014W;YPL014W;50.39176028;7.807740898;7.477924174;12.43925029
YPL015C;HST2;53.82412265;41.08422606;26.75671443;34.53634506
YPL016W;SWI1;41.08577648;29.12778296;27.17577005;33.85829486
YPL017C;IRC15;24.44598785;23.76083616;20.78846561;20.0617387
YPL018W;CTF19;28.67633337;25.44303465;22.28025717;21.97197041
YPL019C;VTC3;43.71122652;26.04228562;27.16301322;28.76026525
YPL020C;ULP1;53.21553528;32.40372458;26.07445582;36.70050049
YPL021W;ECM23;0.136192202;0.033353971;0.120659764;0.96702104
YPL022W;RAD1;45.68513697;31.73290153;29.34687578;39.53065937
YPL023C;MET12;68.23226616;41.6656413;35.11780816;52.31748239
YPL024W;RMI1;57.37403906;40.87712675;40.9606494;35.28138513
YPL025C;YPL025C;2.434738634;1.807293572;1.856736845;1.56483914
YPL026C;SKS1;144.7417824;64.78685889;46.54906796;79.57898919
YPL027W;SMA1;2.267399594;4.826686178;2.764352732;8.556246189
YPL028W;ERG10;165.0601446;144.4912088;113.2410818;243.0757915
YPL029W;SUV3;28.12165034;16.96515859;16.94575484;26.96276758
YPL030W;TRM44;34.52047759;19.49241074;9.489200595;25.57945048
YPL031C;PHO85;84.55742131;43.62543738;40.63062342;54.28114599
YPL032C;SVL3;57.34779167;38.36766935;29.02067833;54.82504815
YPL033C;SRL4;1.817394003;4.678153907;7.728934507;3.961331541
YPL034W;YPL034W;31.88365833;20.04258941;16.75098011;26.19730382
YPL035C;YPL035C;35.2813273;20.6072993;17.45755022;30.40084453
YPL036W;PMA2;11.2383029;242.5692957;111.2882339;11.2322336
YPL037C;EGD1;358.9244329;349.0077109;249.2634189;389.2661748
YPL038W;MET31;18.07610936;17.3646285;11.33992246;16.49776614
YPL038W-A;YPL038W-A;18.08013426;11.33907819;10.13179185;12.27717093
YPL039W;YPL039W;21.79733241;16.47459042;12.9136351;17.41959896
YPL040C;ISM1;18.1471835;16.55934905;16.27073502;26.96266958
YPL041C;YPL041C;8.822619719;7.329171372;5.996808443;11.50073754
YPL042C;SSN3;33.82863669;16.16319841;15.70243245;21.19553507
YPL043W;NOP4;44.48176895;38.67916995;23.83373661;44.13780582
YPL044C;YPL044C;47.69455673;41.16530372;25.39779229;52.25661105
YPL045W;VPS16;33.2482479;18.03157329;13.75873071;23.35084983
YPL046C;ELC1;36.16774147;25.61579938;18.83693087;23.48323431
YPL047W;SGF11;49.02680031;32.83031179;23.89989489;41.6253838
YPL048W;CAM1;231.1061558;202.0001976;168.7678689;171.303478
YPL049C;DIG1;92.77678916;34.01852009;30.47154243;47.18098692
YPL050C;MNN9;96.66278901;86.42600759;73.99267186;116.5771291
YPL051W;ARL3;37.40260651;30.19255478;18.45938665;30.23881146
YPL052W;OAZ1;49.81446064;33.9759361;21.49923665;42.79598924
YPL053C;KTR6;69.87144624;70.38373397;61.70667;85.29083098
YPL054W;LEE1;255.3039494;104.1161897;187.4064542;69.8007065
YPL055C;LGE1;49.85635808;41.38474201;34.77667246;53.18852435
YPL056C;LCL1;27.43997628;19.83240532;22.55235253;31.38161338
YPL057C;SUR1;290.9461041;191.0062401;184.7252581;306.1558297
YPL058C;PDR12;223.4856458;233.6117027;23.91428845;13.66243887
YPL059W;GRX5;92.53667454;94.58804438;97.0058356;90.09825375
YPL060C-A;YPL060C-A;0.046342324;0.13556904;0.040659126;0.300261177
YPL060W;MFM1;25.02507911;19.11549423;19.82323567;19.58762967
YPL061W;ALD6;741.7464624;1030.596336;1739.785844;1877.374543
YPL062W;YPL062W;0.32115745;0.498223718;2.294432645;0.231238359
YPL063W;TIM50;90.045832;70.82329528;70.68067054;101.8637681
YPL064C;CWC27;34.30941475;26.62228962;20.64382668;35.19832579
YPL065W;VPS28;23.42400815;21.98064679;17.41333026;24.1676698
YPL066W;YPL066W;40.77444473;22.61176903;22.33637255;40.36737871
YPL067C;YPL067C;17.62906019;10.61544016;9.977780226;18.7535337
YPL068C;YPL068C;10.3222204;5.721473118;5.092312036;12.46492929
YPL069C;BTS1;17.68526386;14.52816066;11.99648605;17.08678915
YPL070W;MUK1;33.1987743;27.13552734;18.92413863;40.22876236
YPL071C;YPL071C;32.35925662;28.33810186;18.92310468;34.87046674
YPL072W;UBP16;10.49866508;12.60353589;12.68740973;18.12921316
YPL073C;YPL073C;11.31707863;12.93729819;14.13562914;17.8356534
YPL074W;YTA6;34.85581408;22.15183966;24.80431122;22.75974072
YPL075W;GCR1;41.26456575;32.10697813;17.08602498;50.18585061
YPL076W;GPI2;18.55953969;13.50215248;8.100992792;20.69311343
YPL077C;YPL077C;19.17209072;12.61977373;9.207676832;11.48952406
YPL078C;ATP4;401.3538701;388.4980026;477.4675686;365.7042989
YPL079W;RPL21B;243.3890194;205.6756385;126.9129831;289.4451503
YPL080C;YPL080C;19.03204246;23.56752291;18.98849635;20.48262045
YPL081W;RPS9A;146.5698988;128.9215407;97.96647326;141.1066763
YPL082C;MOT1;81.01018245;40.16327717;43.66074518;40.89971348
YPL083C;SEN54;30.51749297;28.13678354;26.30232821;24.72257008
YPL084W;BRO1;57.00101462;43.84461055;38.28717075;39.011759
YPL085W;SEC16;59.55892503;31.62725039;33.60320494;42.80011405
YPL086C;ELP3;39.736392;30.09778069;25.29553209;38.86857647
YPL087W;YDC1;97.86694283;57.88318453;49.19732133;87.12743277
YPL088W;YPL088W;46.21897091;34.63028127;13.65424188;60.74388449
YPL089C;RLM1;39.61236654;31.55055231;16.44066003;46.41491327
YPL090C;RPS6A;138.6987375;135.2676054;95.73112129;186.2933995
YPL091W;GLR1;121.2104444;59.22734178;64.5580675;67.5453838
YPL092W;SSU1;66.4541443;109.722027;83.84318769;59.27263119
YPL093W;NOG1;102.784476;99.3541379;66.58214816;132.116113
YPL094C;SEC62;99.44354075;84.58487804;67.9915844;120.3374478
YPL095C;EEB1;716.4043039;14.66466769;10.2868504;153.6657187
YPL096C-A;ERI1;36.62602886;26.91954488;19.34798469;31.73338384
YPL096W;PNG1;27.48310383;18.44793447;12.76717924;19.93854688
YPL097W;MSY1;23.24957961;27.40168399;23.82475352;34.56541613
YPL098C;MGR2;99.11000564;122.4147622;131.5249137;115.8673759
YPL099C;AIM43;38.215106;56.92492112;58.36216753;43.77648226
YPL100W;ATG21;37.10590373;27.48498479;18.66693291;28.66594918
YPL101W;ELP4;47.08508712;34.2769024;29.33855084;38.09043883
YPL102C;YPL102C;22.51802915;14.80077858;16.05959303;20.35278865
YPL103C;FMP30;21.29177493;17.93332402;16.72648666;31.52846826
YPL104W;MSD1;23.33912433;22.00566967;25.04626769;27.20102525
YPL105C;SYH1;84.79684019;44.1234585;41.3616885;67.35404653
YPL106C;SSE1;409.1292891;553.7459451;380.9293364;440.158154
YPL107W;YPL107W;53.02314236;41.03104715;33.2260153;24.82982681
YPL108W;YPL108W;15.62268843;10.86631854;7.321664284;12.02486746
YPL109C;YPL109C;28.2811343;41.63316968;31.88968583;28.59398129
YPL110C;GDE1;19.51753733;22.7188945;17.21234622;21.36522785
YPL111W;CAR1;11.36841282;17.64811574;18.00273043;31.77625109
YPL112C;PEX25;40.01257542;45.2266292;35.19324126;58.66644048
YPL113C;YPL113C;9.463023864;46.16304421;47.82417456;32.72531586
YPL114W;YPL114W;11.77225055;49.02675194;54.69610901;34.28031069
YPL115C;BEM3;51.4186074;24.59705711;21.97867431;35.08732818
YPL116W;HOS3;51.67851618;36.76619228;32.84638295;41.52483509
YPL117C;IDI1;164.7802943;141.0800043;97.48498332;161.4694667
YPL118W;MRP51;115.9944594;99.51914456;92.87754311;143.5507592
YPL119C;DBP1;16.48982025;34.30406408;18.98280269;22.66646632
YPL119C-A;YPL119C-A;36.09114171;62.49420149;45.2995147;44.66141628
YPL120W;VPS30;19.62119087;17.30923527;14.70381338;17.80943325
YPL121C;MEI5;0.338127577;0.196042713;0.350421346;0.443676253
YPL122C;TFB2;28.05371125;19.16768048;16.55349155;24.16138208
YPL123C;RNY1;62.0898536;62.29117498;53.74505264;27.79615217
YPL124W;SPC29;26.35662243;16.99637981;13.91047208;16.72704486
YPL125W;KAP120;38.39778947;36.42092023;36.91052334;41.88484095
YPL126W;NAN1;50.97529612;34.22809095;22.95309036;56.04847349
YPL127C;HHO1;211.5158473;83.76657446;92.26156814;77.88798746
YPL128C;TBF1;37.72855904;23.47626388;20.38385139;29.39540413
YPL129W;TAF14;74.78315488;57.64813511;42.20491172;63.52653938
YPL130W;SPO19;1.66556358;2.867658196;0.31321112;2.12306118
YPL131W;RPL5;875.8774655;739.4018751;581.6697926;1057.177301
YPL132W;COX11;27.98428069;26.48632408;17.72940136;33.75431213
YPL133C;RDS2;21.11676598;20.66123543;14.52158786;22.23637572
YPL134C;ODC1;60.29215054;89.55441091;209.8831957;93.97020339
YPL135C-A;YPL135C-A;261.3361485;303.3606681;469.7943324;224.5625795
YPL135W;ISU1;236.5452974;298.0487786;455.8034496;221.0227278
YPL136W;YPL136W;69.7852762;35.75260748;21.59212566;62.32489072
YPL137C;GIP3;70.54393933;35.75866587;28.43242775;55.09390945
YPL138C;SPP1;35.20797892;30.00240743;21.61464677;29.66178336
YPL139C;UME1;29.00213765;22.5976853;17.16119564;19.14246135
YPL140C;MKK2;25.13247423;19.4420003;14.91351697;21.8410257
YPL141C;FRK1;38.7311699;24.00828175;26.13196952;33.99922039
YPL142C;YPL142C;563.7088015;518.9712895;348.0188812;652.8413448
YPL143W;RPL33A;227.4949789;221.0065296;135.9338845;277.5940144
YPL144W;POC4;15.03912654;18.76475137;14.03756547;25.55436583
YPL145C;KES1;205.6820988;127.9980785;111.2396724;154.2117119
YPL146C;NOP53;38.7806646;36.14120641;24.19375058;43.66356937
YPL147W;PXA1;7.919738051;94.95186128;92.82430183;31.25376079
YPL148C;PPT2;13.82785806;21.91571248;20.25881806;26.3737565
YPL149W;ATG5;37.83113163;34.7196359;22.09821776;42.40945962
YPL150W;YPL150W;49.96315538;25.34943046;23.38142063;31.68821057
YPL151C;PRP46;25.63032801;21.35918509;15.75799003;25.23194888
YPL152W;RRD2;36.99684539;34.30436465;24.81079752;26.86793924
YPL152W-A;YPL152W-A;2.091366411;2.572760506;3.288212752;3.545083734
YPL153C;RAD53;17.27810034;12.99464841;8.368609332;13.40300492
YPL154C;PEP4;643.9118911;484.3892254;464.3075613;473.6314058
YPL155C;KIP2;36.54622366;13.05242879;13.06370385;21.82257462
YPL156C;PRM4;17.14989106;139.8344091;259.6469197;132.889422
YPL157W;TGS1;22.93358479;21.26968914;14.42899209;22.11474371
YPL158C;AIM44;48.84112004;23.54207442;28.81786211;24.37522376
YPL159C;PET20;102.6946214;81.31989573;52.83694713;71.84866207
YPL160W;CDC60;152.6876956;102.6444225;77.74567818;134.7412133
YPL161C;BEM4;24.21843575;18.47196217;17.54663666;22.24485157
YPL162C;YPL162C;36.84594475;43.99330314;28.86157227;41.96440636
YPL163C;SVS1;94.39809276;51.87903283;58.09077808;89.46399572
YPL164C;MLH3;14.0300935;17.24529376;12.0354474;14.83527573
YPL165C;SET6;21.90166789;20.65043137;10.4131335;12.68872142
YPL166W;ATG29;26.81623176;26.53466016;11.20484761;15.914734
YPL167C;REV3;14.13822129;13.93534632;11.56593497;13.74829571
YPL168W;YPL168W;24.29878276;21.55981138;16.33690846;22.78443605
YPL169C;MEX67;43.90504365;25.41757661;18.90506168;39.03509716
YPL170W;DAP1;42.70664814;110.4540288;48.09777889;150.9943304
YPL171C;OYE3;32.06758138;63.47399569;8.489123265;49.64002903
YPL172C;COX10;26.2946277;24.2847748;21.73792652;49.0638317
YPL173W;MRPL40;64.30204552;45.20439232;39.928449;66.43960761
YPL174C;NIP100;22.04573965;14.80587304;13.79901599;19.19224099
YPL175W;SPT14;25.44110079;17.71140643;11.03096949;25.19312811
YPL176C;TRE1;41.41308492;32.95330909;28.94097727;36.7860789
YPL177C;CUP9;106.1169212;100.2160608;111.3318783;58.23308741
YPL178W;CBC2;82.94385483;54.7991638;47.07812366;56.76411587
YPL179W;PPQ1;153.9246176;89.12951439;72.95383265;111.8188848
YPL180W;TCO89;37.81838153;25.49086705;22.27090084;29.58423193
YPL181W;CTI6;85.91402461;49.93176506;50.2654579;52.84862706
YPL182C;YPL182C;55.96713474;38.58696659;34.83507715;33.89596262
YPL183C;RTT10;29.37364021;23.16722488;15.66858443;33.07710323
YPL183W-A;RTC6;96.4645431;81.59644069;65.95082909;96.4694959
YPL184C;MRN1;75.17505607;37.08204206;37.98046864;49.74164196
YPL185W;YPL185W;54.83738441;156.5812708;54.82093107;25.04438417
YPL186C;UIP4;90.32054639;261.4673807;93.318491;34.97507407
YPL187W;MF(ALPHA)1;135.0488276;7.351527301;1.707134018;11.52189512
YPL188W;POS5;46.77658647;51.17644367;40.26498308;33.05247528
YPL189C-A;COA2;133.7619623;93.99726326;68.93314795;62.52387817
YPL189W;GUP2;4.48898306;3.41635167;4.574621813;3.40621476
YPL190C;NAB3;71.49055709;67.04046322;46.43397455;66.53474483
YPL191C;YPL191C;17.8356084;21.86639273;14.9501364;19.42282334
YPL192C;PRM3;12.82421189;16.38371377;15.39181205;11.06465456
YPL193W;RSA1;26.76077724;39.62242668;31.45256223;27.73923769
YPL194W;DDC1;25.82876726;17.21240209;17.24098729;15.68046822
YPL195W;APL5;57.22570613;36.5703806;35.2205864;40.33529313
YPL196W;OXR1;35.27657541;43.72330908;31.08369155;39.16731817
YPL197C;YPL197C;62.33306255;74.67122255;49.97154488;64.44554177
YPL198W;RPL7B;24.82063785;36.43932326;18.08101822;35.34394853
YPL199C;YPL199C;104.0566506;42.83319277;36.21702106;46.96595968
YPL200W;CSM4;2.717270792;19.6597126;22.76081844;8.497321549
YPL201C;YIG1;3.61081792;74.26421774;97.80442242;19.75763033
YPL202C;AFT2;43.81122733;23.73453139;21.36857528;28.37975038
YPL203W;TPK2;62.65696756;74.04498191;47.7892299;54.10707692
YPL204W;HRR25;110.234069;66.25125445;42.46235942;108.1743948
YPL205C;YPL205C;69.67528049;45.22249045;25.76771019;64.41695562
YPL206C;PGC1;78.94015808;41.71001684;37.71654132;50.76294086
YPL207W;TYW1;56.80077075;46.86671925;63.16908478;39.59040411
YPL208W;RKM1;32.85730574;17.8164905;13.80663946;21.95785821
YPL209C;IPL1;13.51101953;8.456722749;7.1889126;9.406375547
YPL210C;SRP72;75.33073321;55.455711;42.5093287;70.84134878
YPL211W;NIP7;48.07672672;50.7745054;32.40847048;67.96990751
YPL212C;PUS1;37.05770188;30.73943799;17.17830055;35.57915305
YPL213W;LEA1;81.08396998;25.24482009;19.62033321;34.80185924
YPL214C;THI6;56.78505245;21.94388979;18.36955697;29.08493007
YPL215W;CBP3;65.18080266;54.69886255;50.68841231;81.02401917
YPL216W;YPL216W;14.45763241;15.0185013;15.86893571;13.75935881
YPL217C;BMS1;38.5523649;25.82623563;17.77623652;29.32260444
YPL218W;SAR1;222.3201595;168.1678579;132.5761265;218.0906885
YPL219W;PCL8;35.58042637;23.73169411;16.85204364;21.22991362
YPL220W;RPL1A;134.263514;137.4448312;116.1343465;157.9303117
YPL221W;FLC1;81.75645626;85.5222796;76.24410352;126.5193578
YPL222C-A;YPL222C-A;51.61167885;115.4356487;82.87234482;27.61972798
YPL222W;FMP40;27.80731675;73.77462604;52.09436674;13.92311205
YPL223C;GRE1;5.694373083;1439.844821;161.2165353;25.19670136
YPL224C;MMT2;33.91907529;24.12708265;20.51178698;38.9866056
YPL225W;YPL225W;271.8335984;277.7148424;181.5333436;255.433543
YPL226W;NEW1;159.5236598;65.60014653;43.42848391;87.93810023
YPL227C;ALG5;36.26405251;26.41911933;20.65010988;31.72052562
YPL228W;CET1;38.32485775;33.39512414;28.68367101;36.66731043
YPL229W;YPL229W;43.63991245;22.92937326;26.56281438;23.63633603
YPL230W;USV1;14.03467395;43.79487225;30.14353003;32.69484668
YPL231W;FAS2;715.8787165;500.4486669;493.461241;514.9825762
YPL232W;SSO1;104.9928662;88.19234693;66.04223302;97.62232332
YPL233W;NSL1;44.69816656;24.88136649;15.30009751;34.20810014
YPL234C;VMA11;170.2596041;75.60449699;60.51299535;106.2889299
YPL235W;RVB2;68.47839335;54.36718259;46.36494871;62.43300961
YPL236C;ENV7;31.23499522;19.72487992;14.45729754;23.3066561
YPL237W;SUI3;164.1859819;117.4218918;93.46095077;173.2263707
YPL238C;YPL238C;175.7190368;119.4339946;92.69209419;168.513018
YPL239W;YAR1;60.02127508;57.53011918;42.46337419;59.29841247
YPL240C;HSP82;380.6937048;614.2667963;343.3178419;270.0821343
YPL241C;CIN2;14.58192918;14.32443427;12.15981868;17.45176466
YPL242C;IQG1;47.6594209;28.02746301;28.9631968;53.26890498
YPL243W;SRP68;70.43115095;62.0117705;53.56934092;74.7091552
YPL244C;HUT1;43.01177838;30.51197095;24.56097009;50.8971049
YPL245W;YPL245W;30.15848839;8.644175901;8.026608549;10.75431094
YPL246C;RBD2;70.38362719;50.30332015;35.69000071;56.08039109
YPL247C;YPL247C;23.7201442;24.60929499;9.765361998;19.67542922
YPL248C;GAL4;10.45592338;16.87646293;17.34549428;23.50549435
YPL249C;GYP5;35.84860336;27.37602833;21.7583714;26.23154063
YPL249C-A;RPL36B;426.4059038;381.6608404;273.3458868;497.8276824
YPL250C;ICY2;111.0226124;141.6373917;130.9895672;167.778407
YPL250W-A;YPL250W-A;780.3514255;673.8071418;500.217481;896.4610581
YPL251W;YPL251W;56.22024178;36.32767278;39.602284;49.67524354
YPL252C;YAH1;59.3860534;39.12149314;41.21130749;54.72050058
YPL253C;VIK1;18.69926768;11.59952522;10.69462494;14.93465294
YPL254W;HFI1;42.82576227;26.91215527;21.34752775;35.354492
YPL255W;BBP1;20.92617436;9.986255196;7.542409594;14.0896372
YPL256C;CLN2;76.23693505;39.50561981;45.21459226;64.53759069
YPL257W;YPL257W;14.41197114;18.52565647;10.49056187;13.25286944
YPL257W-A;YPL257W-A;0;0;0;0.017847776
YPL257W-B;YPL257W-B;0;0;0.003334421;0.02383678
YPL258C;THI21;13.47795977;11.07658971;16.59350528;17.55692459
YPL259C;APM1;41.591802;30.50713772;21.2664416;42.82110378
YPL260W;YPL260W;148.7172046;92.76788567;80.08523243;103.7502209
