gene_id;gene_common;TATA_cen_pos;RNA.class;chrom;IIB_coor;TSS;strand;TATA_coor;mismatch;TBP;IIA;IIB;IID;IIE;IIF;IIH;IIK;Pol.II;gene_class_1;gene_class_2
YFR008W;FAR7;847;mRNA;chr06;160383;160454;W;160376;1_mis;12;39;115;60;234;95;88;259;53;TATA-less;TAF1-enriched
YFR009W;GCN20;966;mRNA;chr06;162400;162413;W;162388;1_mis;35;43;307;211;287;111;73;306;56;TATA-less;TAF1-enriched
YFR010W;UBP6;928;mRNA;chr06;164953;164997;W;164919;1_mis;52;68;425;330;627;214;147;542;127;TATA-less;TAF1-enriched
YFR011C;MIC19;1011;mRNA;chr06;167267;167304;C;167273;2_mis;39;118;98;245;173;109;63;152;40;TATA-less;TAF1-enriched
YFR013W;IOC3;930;mRNA;chr06;169844;169853;W;169802;2_mis;42;78;151;201;222;102;87;245;41;TATA-less;TAF1-enriched
YFR014C;CMK1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR015C;GSY1;921;mRNA;chr06;176523;176473;C;176553;0_mis;23;66;52;42;103;38;28;93;17;TATA-containing;TAF1-depleted
YFR016C;YFR016C;996;mRNA;chr06;180829;180825;C;180835;1_mis;49;45;226;100;250;115;93;235;34;TATA-less;TAF1-depleted
YFR017C;IGD1;922;mRNA;chr06;182998;183057;C;182999;0_mis;6;65;71;72;130;76;37;142;38;TATA-containing;TAF1-enriched
YFR018C;YFR018C;958;mRNA;chr06;184297;184289;C;184324;1_mis;28;40;172;133;187;90;67;188;32;TATA-less;TAF1-enriched
YFR019W;FAB1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR020W;CSS2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR021W;ATG18;968;mRNA;chr06;194715;194701;W;194692;2_mis;12;31;143;81;199;88;81;197;31;TATA-less;TAF1-enriched
YFR022W;ROG3;924;mRNA;chr06;196500;196669;W;196476;0_mis;35;72;281;233;317;142;127;259;67;TATA-containing;TAF1-enriched
YFR024C-A;LSB3;939;mRNA;chr06;203469;203457;C;203498;2_mis;28;55;201;181;268;134;124;314;35;TATA-less;TAF1-enriched
YFR025C;HIS2;937;mRNA;chr06;204803;204769;C;204830;1_mis;39;56;254;139;214;70;78;182;40;TATA-less;TAF1-enriched
YFR026C;ULI1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR027W;ECO1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR028C;CDC14;958;mRNA;chr06;210129;210121;C;210172;2_mis;37;77;309;334;512;147;101;457;46;TATA-less;TAF1-enriched
YFR029W;PTR3;925;mRNA;chr06;210871;210853;W;210804;2_mis;37;33;123;151;164;77;81;161;36;TATA-less;TAF1-enriched
YFR030W;MET10;912;mRNA;chr06;213158;213213;W;213176;0_mis;14;107;173;177;244;92;84;198;27;TATA-containing;TAF1-enriched
YFR031C;SMC2;1012;mRNA;chr06;220101;220129;C;220123;2_mis;15;49;160;71;181;70;165;173;181;TATA-less;TAF1-enriched
YFR031C-A;RPL2A;976;mRNA;chr06;221439;221529;C;221475;2_mis;203;325;2685;1064;2362;842;714;2723;221;TATA-less;TAF1-enriched
YFR032C-A;RPL29;951;mRNA;chr06;223806;223841;C;223836;2_mis;201;270;3863;1643;2592;683;509;2866;283;TATA-less;TAF1-enriched
YFR033C;QCR6;934;mRNA;chr06;224899;224889;C;224935;1_mis;43;114;147;124;233;101;88;198;103;TATA-less;TAF1-depleted
YFR034C;PHO4;956;mRNA;chr06;226008;226001;C;226031;1_mis;67;195;783;504;815;302;329;754;130;TATA-less;TAF1-enriched
YFR036W;CDC26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR037C;RSC8;910;mRNA;chr06;229218;229217;C;229276;1_mis;56;93;356;305;447;175;151;401;62;TATA-less;TAF1-enriched
YFR038W;IRC5;NA;mRNA;chr06;229399;229349;W;229326;1_mis;17;122;109;279;105;49;69;108;48;TATA-less;TAF1-enriched
YFR039C;OSW7;983;mRNA;chr06;233653;233657;C;233684;2_mis;39;99;259;182;324;108;102;318;49;TATA-less;TAF1-enriched
YFR040W;SAP155;903;mRNA;chr06;233909;233925;W;233857;1_mis;67;49;352;318;444;177;128;457;42;TATA-less;TAF1-enriched
YFR041C;ERJ5;988;mRNA;chr06;238259;238297;C;238284;2_mis;30;42;89;95;115;73;40;148;55;TATA-less;TAF1-enriched
YFR042W;KEG1;988;mRNA;chr06;238428;238397;W;238404;1_mis;6;48;80;93;115;70;55;107;24;TATA-less;TAF1-enriched
YFR043C;IRC6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR044C;DUG1;948;mRNA;chr06;241479;241449;C;241501;1_mis;33;49;165;154;207;103;87;236;36;TATA-less;TAF1-enriched
YFR045W;YFR045W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR046C;CNN1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR047C;BNA6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YFR048W;RMD8;911;mRNA;chr06;246047;246077;W;246011;1_mis;27;64;239;211;218;88;66;299;34;TATA-less;TAF1-enriched
YFR049W;YMR31;941;mRNA;chr06;248296;248325;W;248308;1_mis;19;57;118;139;150;73;36;120;47;TATA-less;TAF1-enriched
YFR050C;PRE4;920;mRNA;chr06;249925;249929;C;249993;1_mis;77;217;665;863;741;306;242;845;99;TATA-less;TAF1-enriched
YFR051C;RET2;960;mRNA;chr06;251853;251833;C;251890;2_mis;50;156;414;382;701;264;207;786;77;TATA-less;TAF1-enriched
YFR052W;RPN12;955;mRNA;chr06;252454;252453;W;252426;1_mis;72;194;556;744;634;223;217;695;89;TATA-less;TAF1-enriched
YFR053C;HXK1;922;mRNA;chr06;255201;255145;C;255225;0_mis;30;83;147;56;666;165;66;353;26;TATA-containing;TAF1-depleted
YFR055W;IRC7;901;mRNA;chr06;264111;264157;W;264086;0_mis;44;206;356;87;360;117;171;434;62;TATA-containing;TAF1-depleted
YGL001C;ERG26;920;mRNA;chr07;496581;496603;C;496590;1_mis;25;32;153;89;135;53;44;172;31;TATA-less;TAF1-enriched
YGL002W;ERP6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL003C;CDH1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL004C;RPN14;963;mRNA;chr07;491968;492011;C;491991;2_mis;15;22;85;75;98;44;36;90;29;TATA-less;TAF1-enriched
YGL005C;COG7;968;mRNA;chr07;490576;490587;C;490602;2_mis;23;38;51;68;114;44;41;107;66;TATA-less;TAF1-enriched
YGL006W;PMC1;NA;mRNA;chr07;485436;485487;W;485423;2_mis;26;80;198;114;267;116;60;255;33;TATA-less;TAF1-depleted
YGL008C;PMA1;893;mRNA;chr07;482972;482915;C;483003;0_mis;284;677;3364;78;4489;1085;420;4842;354;TATA-containing;TAF1-depleted
YGL009C;LEU1;920;mRNA;chr07;478767;478739;C;478797;1_mis;86;86;908;74;1933;552;213;1423;123;TATA-less;TAF1-enriched
YGL010W;MPO1;919;mRNA;chr07;475443;475471;W;475420;1_mis;59;190;655;182;526;212;201;568;67;TATA-less;TAF1-enriched
YGL011C;SCL1;981;mRNA;chr07;475264;475291;C;475296;1_mis;42;94;379;640;387;176;162;343;91;TATA-less;TAF1-enriched
YGL012W;ERG4;931;mRNA;chr07;472802;472815;W;472751;1_mis;55;99;565;287;535;145;180;537;53;TATA-less;TAF1-enriched
YGL013C;PDR1;949;mRNA;chr07;472463;472451;C;472473;2_mis;48;157;391;383;387;140;166;403;66;TATA-less;TAF1-enriched
YGL014W;PUF4;931;mRNA;chr07;465717;465727;W;465665;1_mis;29;32;294;290;332;109;72;293;53;TATA-less;TAF1-enriched
YGL016W;KAP122;958;mRNA;chr07;461571;461607;W;461561;2_mis;30;54;209;103;298;158;81;312;71;TATA-less;TAF1-depleted
YGL017W;ATE1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL018C;JAC1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL019W;CKB1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL020C;GET1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL021W;ALK1;907;mRNA;chr07;454789;454831;W;454741;1_mis;18;93;207;178;215;91;69;210;59;TATA-less;TAF1-enriched
YGL022W;STT3;961;mRNA;chr07;452321;452343;W;452301;2_mis;53;147;227;653;474;183;192;421;48;TATA-less;TAF1-enriched
YGL023C;PIB2;953;mRNA;chr07;452153;452155;C;452183;2_mis;34;101;150;375;262;104;151;213;30;TATA-less;TAF1-enriched
YGL025C;PGD1;935;mRNA;chr07;450015;449987;C;450044;2_mis;38;194;172;618;288;110;175;280;100;TATA-less;TAF1-enriched
YGL026C;TRP5;952;mRNA;chr07;448587;448587;C;448621;1_mis;15;50;210;201;244;133;99;256;61;TATA-less;TAF1-enriched
YGL027C;CWH41;962;mRNA;chr07;446195;446195;C;446206;1_mis;18;50;122;99;222;73;72;219;63;TATA-less;TAF1-enriched
YGL028C;SCW11;912;mRNA;chr07;443127;443099;C;443158;1_mis;105;283;979;108;1185;449;278;1191;142;TATA-less;TAF1-depleted
YGL029W;CGR1;948;mRNA;chr07;439983;440023;W;439975;1_mis;26;67;306;161;559;146;180;436;146;TATA-less;TAF1-enriched
YGL030W;RPL30;970;mRNA;chr07;439018;438991;W;439009;2_mis;261;536;5077;1167;4011;1381;809;3919;295;TATA-less;TAF1-enriched
YGL031C;RPL24A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL032C;AGA2;912;mRNA;chr07;436942;436971;C;436969;0_mis;62;17;149;63;453;100;68;456;65;TATA-containing;TAF1-depleted
YGL033W;HOP2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL035C;MIG1;938;mRNA;chr07;433180;433187;C;433223;2_mis;24;77;273;170;285;108;93;219;37;TATA-less;TAF1-enriched
YGL036W;YGL036W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL037C;PNC1;933;mRNA;chr07;428051;428059;C;428083;0_mis;43;71;363;109;477;198;68;374;62;TATA-containing;TAF1-depleted
YGL038C;OCH1;953;mRNA;chr07;426899;426907;C;426916;0_mis;62;95;562;201;650;208;180;482;75;TATA-containing;TAF1-depleted
YGL039W;YGL039W;916;mRNA;chr07;423811;423855;W;423777;1_mis;26;18;233;77;184;70;101;186;37;TATA-less;TAF1-depleted
YGL040C;HEM2;908;mRNA;chr07;420679;420659;C;420717;0_mis;56;99;475;160;470;207;140;456;56;TATA-containing;TAF1-depleted
YGL041W-A;DPC13;981;mRNA;chr07;418784;418796;W;418778;1_mis;34;72;151;115;194;86;100;192;82;TATA-less;TAF1-enriched
YGL043W;DST1;945;mRNA;chr07;417454;417463;W;417412;2_mis;28;91;272;217;319;117;113;345;72;TATA-less;TAF1-enriched
YGL044C;RNA15;944;mRNA;chr07;417281;417267;C;417311;1_mis;57;95;274;162;345;142;113;401;44;TATA-less;TAF1-enriched
YGL045W;RIM8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL047W;ALG13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL048C;RPT6;980;mRNA;chr07;411347;411339;C;411328;1_mis;49;147;469;350;634;244;175;702;76;TATA-less;TAF1-enriched
YGL049C;TIF4632;953;mRNA;chr07;409777;409779;C;409806;2_mis;22;51;75;151;136;43;56;138;55;TATA-less;TAF1-enriched
YGL050W;TYW3;940;mRNA;chr07;405735;405735;W;405699;2_mis;29;84;180;60;150;83;64;188;53;TATA-less;TAF1-enriched
YGL054C;ERV14;923;mRNA;chr07;401393;401395;C;401423;2_mis;71;95;557;183;854;308;136;839;70;TATA-less;TAF1-enriched
YGL055W;OLE1;907;mRNA;chr07;398519;398559;W;398479;0_mis;60;124;1230;87;621;176;170;715;81;TATA-containing;TAF1-depleted
YGL056C;SDS23;911;mRNA;chr07;397747;397747;C;397754;2_mis;40;40;363;122;337;124;102;377;31;TATA-less;TAF1-depleted
YGL057C;GEP7;918;mRNA;chr07;395839;395811;C;395878;1_mis;16;33;86;89;193;75;58;186;90;TATA-less;TAF1-enriched
YGL058W;RAD6;978;mRNA;chr07;393919;393911;W;393913;1_mis;50;35;285;256;271;101;109;300;77;TATA-less;TAF1-enriched
YGL059W;PKP2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL060W;YBP2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL061C;DUO1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL062W;PYC1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL063W;PUS2;1016;mRNA;chr07;383441;383399;W;383420;2_mis;58;104;298;145;227;105;109;242;67;TATA-less;TAF1-enriched
YGL064C;MRH4;926;mRNA;chr07;383246;383219;C;383283;1_mis;25;61;105;204;164;55;45;152;17;TATA-less;TAF1-enriched
YGL065C;ALG2;938;mRNA;chr07;381341;381331;C;381383;1_mis;22;24;141;107;197;69;47;217;56;TATA-less;TAF1-enriched
YGL066W;SGF73;1013;mRNA;chr07;377456;377423;W;377453;2_mis;20;55;103;37;139;63;53;145;71;TATA-less;TAF1-enriched
YGL067W;NPY1;967;mRNA;chr07;376001;375999;W;375986;1_mis;12;84;131;119;198;82;64;188;61;TATA-less;TAF1-enriched
YGL068W;MNP1;1032;mRNA;chr07;375111;375031;W;375078;1_mis;13;66;121;178;71;35;50;49;44;TATA-less;TAF1-depleted
YGL070C;RPB9;893;mRNA;chr07;374899;374867;C;374953;2_mis;63;142;403;360;496;204;153;527;62;TATA-less;TAF1-enriched
YGL071W;AFT1;1039;mRNA;chr07;371584;371535;W;371532;2_mis;39;89;366;125;299;137;205;302;62;TATA-less;TAF1-depleted
YGL073W;HSF1;982;mRNA;chr07;368688;368655;W;368665;1_mis;22;71;268;209;193;82;90;152;45;TATA-less;TAF1-enriched
YGL075C;MPS2;1002;mRNA;chr07;368279;368291;C;368272;1_mis;26;65;110;102;172;84;81;160;39;TATA-less;TAF1-enriched
YGL076C;RPL7A;1014;mRNA;chr07;366045;366075;C;366037;1_mis;167;359;3309;1369;2788;856;647;3171;215;TATA-less;TAF1-enriched
YGL077C;HNM1;957;mRNA;chr07;364072;364091;C;364075;0_mis;51;129;388;107;502;160;193;449;134;TATA-containing;TAF1-depleted
YGL078C;DBP3;960;mRNA;chr07;361945;361939;C;361971;1_mis;35;35;379;225;319;118;127;384;70;TATA-less;TAF1-enriched
YGL079W;KXD1;934;mRNA;chr07;359378;359423;W;359356;1_mis;9;37;127;117;175;70;89;132;47;TATA-less;TAF1-enriched
YGL080W;MPC1;948;mRNA;chr07;358578;358551;W;358558;1_mis;33;43;196;99;287;125;76;286;45;TATA-less;TAF1-depleted
YGL082W;YGL082W;950;mRNA;chr07;355747;355743;W;355693;1_mis;39;63;159;82;220;101;76;214;55;TATA-less;TAF1-depleted
YGL084C;GUP1;955;mRNA;chr07;352357;352355;C;352372;1_mis;18;43;159;153;202;80;53;172;46;TATA-less;TAF1-enriched
YGL085W;LCL3;986;mRNA;chr07;349564;349559;W;349569;0_mis;20;21;124;149;131;54;57;126;56;TATA-containing;TAF1-enriched
YGL086W;MAD1;927;mRNA;chr07;347149;347167;W;347120;2_mis;37;65;216;237;348;121;114;378;37;TATA-less;TAF1-enriched
YGL087C;MMS2;917;mRNA;chr07;346984;346963;C;347024;1_mis;34;98;332;208;505;165;163;409;42;TATA-less;TAF1-enriched
YGL088W;YGL088W;902;mRNA;chr07;345916;345764;W;345894;0_mis;227;686;4357;606;3569;1088;406;4627;268;TATA-containing;TAF1-depleted
YGL090W;LIF1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL091C;NBP35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL092W;NUP145;990;mRNA;chr07;337814;337807;W;337809;1_mis;30;18;198;153;179;87;55;163;43;TATA-less;TAF1-enriched
YGL093W;SPC105;926;mRNA;chr07;334834;334847;W;334780;1_mis;45;184;267;368;351;148;230;287;53;TATA-less;TAF1-enriched
YGL094C;PAN2;964;mRNA;chr07;334656;334667;C;334684;0_mis;25;38;143;73;257;95;65;241;42;TATA-containing;TAF1-enriched
YGL095C;VPS45;932;mRNA;chr07;330690;330683;C;330719;1_mis;30;123;210;125;286;116;94;236;65;TATA-less;TAF1-enriched
YGL096W;TOS8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL097W;SRM1;963;mRNA;chr07;321728;321727;W;321709;1_mis;35;101;436;176;322;126;111;351;41;TATA-less;TAF1-enriched
YGL098W;USE1;920;mRNA;chr07;317250;317287;W;317224;0_mis;20;55;132;151;237;87;122;200;244;TATA-containing;TAF1-enriched
YGL099W;LSG1;943;mRNA;chr07;314578;314575;W;314560;2_mis;19;45;193;104;209;71;131;255;37;TATA-less;TAF1-enriched
YGL100W;SEH1;969;mRNA;chr07;313187;313183;W;313172;1_mis;29;168;140;179;269;101;192;230;100;TATA-less;TAF1-enriched
YGL101W;YGK1;934;mRNA;chr07;312149;312127;W;312121;0_mis;48;21;157;174;406;113;150;225;363;TATA-containing;TAF1-enriched
YGL103W;RPL28;921;mRNA;chr07;310899;310927;W;310878;1_mis;435;1017;7132;2065;5608;1555;1200;5529;358;TATA-less;TAF1-enriched
YGL104C;VPS73;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL105W;ARC1;918;mRNA;chr07;307365;307375;W;307338;2_mis;72;193;524;365;844;245;217;832;139;TATA-less;TAF1-enriched
YGL106W;MLC1;970;mRNA;chr07;306524;306519;W;306507;1_mis;70;105;398;440;611;266;258;659;80;TATA-less;TAF1-enriched
YGL107C;RMD9;977;mRNA;chr07;306326;306315;C;306349;2_mis;68;122;448;222;403;172;122;418;63;TATA-less;TAF1-enriched
YGL108C;YGL108C;947;mRNA;chr07;304142;304115;C;304155;0_mis;31;20;143;135;205;83;56;240;74;TATA-containing;TAF1-enriched
YGL110C;CUE3;874;mRNA;chr07;303569;303651;C;303554;0_mis;36;77;150;17;252;110;51;235;39;TATA-containing;TAF1-depleted
YGL111W;NSA1;911;mRNA;chr07;299918;299927;W;299874;2_mis;42;54;284;197;324;127;132;336;36;TATA-less;TAF1-enriched
YGL112C;TAF6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL113W;SLD3;924;mRNA;chr07;295878;295895;W;295840;1_mis;19;71;259;89;201;59;107;182;64;TATA-less;TAF1-enriched
YGL114W;YGL114W;924;mRNA;chr07;293185;293191;W;293148;2_mis;42;70;269;113;187;90;134;186;119;TATA-less;TAF1-enriched
YGL115W;SNF4;969;mRNA;chr07;291929;291911;W;291901;2_mis;40;79;231;190;339;147;127;242;47;TATA-less;TAF1-enriched
YGL116W;CDC20;930;mRNA;chr07;289628;289655;W;289604;2_mis;35;52;254;122;267;113;80;276;51;TATA-less;TAF1-depleted
YGL117W;YGL117W;951;mRNA;chr07;288403;288423;W;288387;0_mis;4;66;85;92;77;29;61;58;25;TATA-containing;TAF1-depleted
YGL119W;COQ8;928;mRNA;chr07;284404;284407;W;284353;2_mis;49;63;180;120;209;68;100;160;54;TATA-less;TAF1-enriched
YGL120C;PRP43;957;mRNA;chr07;284019;284011;C;284030;2_mis;50;117;527;284;525;165;142;585;53;TATA-less;TAF1-enriched
YGL121C;GPG1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL122C;NAB2;948;mRNA;chr07;280567;280563;C;280584;1_mis;94;144;859;494;742;241;165;897;94;TATA-less;TAF1-enriched
YGL123W;RPS2;1012;mRNA;chr07;277572;277503;W;277537;1_mis;101;232;3764;695;1156;447;355;1437;201;TATA-less;TAF1-enriched
YGL124C;MON1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL125W;MET13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL126W;SCS3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL127C;SOH1;933;mRNA;chr07;270838;270883;C;270862;2_mis;43;180;204;490;300;142;91;267;47;TATA-less;TAF1-enriched
YGL128C;CWC23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL129C;RSM23;948;mRNA;chr07;269174;269234;C;269178;0_mis;24;23;148;93;186;55;56;174;34;TATA-containing;TAF1-enriched
YGL130W;CEG1;981;mRNA;chr07;266101;266087;W;266090;1_mis;33;18;123;93;160;64;44;162;47;TATA-less;TAF1-enriched
YGL131C;SNT2;943;mRNA;chr07;265925;265947;C;265982;0_mis;23;71;120;91;134;40;49;102;33;TATA-containing;TAF1-enriched
YGL133W;ITC1;924;mRNA;chr07;257500;257503;W;257436;1_mis;29;30;138;70;136;49;26;126;24;TATA-less;TAF1-depleted
YGL134W;PCL10;989;mRNA;chr07;255566;255551;W;255540;1_mis;22;45;206;87;189;93;111;176;202;TATA-less;TAF1-enriched
YGL135W;RPL1B;927;mRNA;chr07;254550;254571;W;254510;1_mis;266;675;4054;2307;4594;1430;1260;4473;259;TATA-less;TAF1-depleted
YGL136C;MRM2;964;mRNA;chr07;253915;253931;C;253944;1_mis;22;76;126;100;188;101;102;211;58;TATA-less;TAF1-enriched
YGL137W;SEC27;970;mRNA;chr07;249829;249839;W;249817;1_mis;45;68;296;365;500;203;173;517;46;TATA-less;TAF1-enriched
YGL139W;FLC3;962;mRNA;chr07;245387;245391;W;245370;1_mis;24;57;200;163;239;102;94;266;44;TATA-less;TAF1-enriched
YGL141W;HUL5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL142C;GPI10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL143C;MRF1;928;mRNA;chr07;236041;235995;C;236058;1_mis;34;53;146;87;189;70;58;202;54;TATA-less;TAF1-enriched
YGL144C;ROG1;941;mRNA;chr07;234567;234731;C;234586;2_mis;14;60;101;121;142;59;56;185;72;TATA-less;TAF1-enriched
YGL145W;TIP20;946;mRNA;chr07;230154;230175;W;230125;0_mis;4;25;174;63;185;69;28;204;19;TATA-containing;TAF1-enriched
YGL146C;RRT6;790;mRNA;chr07;229863;229866;C;229928;2_mis;13;32;85;35;87;39;37;91;12;TATA-less;TAF1-enriched
YGL147C;RPL9A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL148W;ARO2;930;mRNA;chr07;226332;226343;W;226303;1_mis;34;103;484;253;429;148;133;501;69;TATA-less;TAF1-enriched
YGL150C;INO80;923;mRNA;chr07;225761;225826;C;225818;2_mis;25;64;160;192;289;116;121;187;81;TATA-less;TAF1-enriched
YGL151W;NUT1;990;mRNA;chr07;217467;217471;W;217465;1_mis;45;38;212;311;285;150;81;344;68;TATA-less;TAF1-enriched
YGL153W;PEX14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL154C;LYS5;930;mRNA;chr07;216119;216147;C;216164;1_mis;10;68;98;140;133;47;59;158;38;TATA-less;TAF1-enriched
YGL155W;CDC43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL156W;AMS1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL157W;ARI1;931;mRNA;chr07;208922;208951;W;208891;0_mis;22;37;259;65;230;114;47;245;32;TATA-containing;TAF1-depleted
YGL159W;YGL159W;913;mRNA;chr07;202686;202703;W;202633;1_mis;18;61;106;175;171;89;69;207;40;TATA-less;TAF1-enriched
YGL160W;AIM14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL161C;YIP5;956;mRNA;chr07;200274;200259;C;200289;2_mis;47;148;274;364;279;145;136;373;51;TATA-less;TAF1-enriched
YGL162W;SUT1;928;mRNA;chr07;197931;197983;W;197924;0_mis;31;26;448;73;224;73;72;233;41;TATA-containing;TAF1-depleted
YGL163C;RAD54;930;mRNA;chr07;196569;196595;C;196625;1_mis;14;45;106;77;132;43;48;122;48;TATA-less;TAF1-enriched
YGL164C;YRB30;926;mRNA;chr07;193336;193339;C;193379;1_mis;23;64;117;107;201;103;61;191;53;TATA-less;TAF1-enriched
YGL166W;CUP2;990;mRNA;chr07;191084;191119;W;191104;1_mis;25;64;195;205;205;72;111;172;27;TATA-less;TAF1-enriched
YGL167C;PMR1;1014;mRNA;chr07;190891;190899;C;190882;2_mis;89;138;791;329;688;258;268;684;99;TATA-less;TAF1-enriched
YGL169W;SUA5;939;mRNA;chr07;185991;185999;W;185945;2_mis;23;34;195;61;178;68;68;189;48;TATA-less;TAF1-enriched
YGL171W;ROK1;991;mRNA;chr07;182382;182367;W;182361;2_mis;17;79;215;196;153;66;79;197;80;TATA-less;TAF1-enriched
YGL172W;NUP49;931;mRNA;chr07;180644;180663;W;180605;1_mis;58;84;459;342;451;156;140;472;53;TATA-less;TAF1-enriched
YGL173C;XRN1;955;mRNA;chr07;180467;180443;C;180484;2_mis;81;153;411;221;528;204;174;590;87;TATA-less;TAF1-enriched
YGL174W;BUD13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL175C;SAE2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YGL176C;YGL176C;812;mRNA;chr07;173288;173195;C;173306;1_mis;28;30;84;47;126;71;42;169;31;TATA-less;TAF1-depleted
YGL178W;MPT5;935;mRNA;chr07;166855;166887;W;166842;2_mis;38;23;233;99;178;81;77;150;59;TATA-less;TAF1-depleted
YGL179C;TOS3;1829;mRNA;chr07;165222;165043;C;165246;0_mis;35;222;491;206;552;234;214;486;46;TATA-containing;TAF1-depleted
